Price,DXY,Returns,MA_50,MA_200
Ticker,DX-Y.NYB,,,
Date,,,,
2014-02-24,80.20999908447266,-0.00037386316170906486,80.57399993896485,81.28854988098145
2014-02-25,80.1500015258789,-0.0007480059752970059,80.57919998168946,81.2753498840332
2014-02-26,80.41000366210938,0.0032439442455471923,80.5834001159668,81.2616999053955
2014-02-27,80.29000091552734,-0.0014923857868019974,80.5850001525879,81.24684989929199
2014-02-28,79.77999877929688,-0.006352000627911747,80.57920013427734,81.22789989471435
2014-03-03,80.06999969482422,0.003635007770927734,80.57940017700196,81.20909988403321
2014-03-04,80.16000366210938,0.0011240660375695377,80.58040023803711,81.19104991912842
2014-03-05,80.11000061035156,-0.0006237905373430719,80.57000030517578,81.1701999282837
2014-03-06,79.68000030517578,-0.00536762329171947,80.5520002746582,81.1495499420166
2014-03-07,79.72000122070312,0.000502019520257857,80.53740036010743,81.12884994506835
2014-03-10,79.75,0.00037630179174019673,80.52180038452148,81.10634994506836
2014-03-11,79.7699966430664,0.00025074160584837024,80.50760025024414,81.0861999130249
2014-03-12,79.61000061035156,-0.002005716929270429,80.49200027465821,81.06574993133545
2014-03-13,79.62000274658203,0.00012563919298802517,80.48440032958985,81.04314994812012
2014-03-14,79.44000244140625,-0.0022607422628292406,80.47240036010743,81.02214996337891
2014-03-17,79.38999938964844,-0.0006294442374255027,80.44760040283204,81.004049949646
2014-03-18,79.41000366210938,0.0002519747148850282,80.42000045776368,80.98419998168946
2014-03-19,79.98999786376953,0.0073037926572581124,80.40680038452149,80.97074996948243
2014-03-20,80.20999908447266,0.0027503591271225147,80.39440032958984,80.95794998168945
2014-03-21,80.11000061035156,-0.0012467083314111616,80.37580032348633,80.94564998626709
2014-03-24,79.93000030517578,-0.002246914290405355,80.35420028686524,80.93770000457764
2014-03-25,79.94000244140625,0.0001251361965755038,80.33980026245118,80.92895000457764
2014-03-26,79.9800033569336,0.000500386718860435,80.32920028686523,80.92060001373291
2014-03-27,80.11000061035156,0.0016253719425070035,80.31920028686524,80.9158500289917
2014-03-28,80.18000030517578,0.0008737947109087596,80.30280029296875,80.91195003509522
2014-03-31,80.0999984741211,-0.000997777884138018,80.2868002319336,80.9093500137329
2014-04-01,80.08000183105469,-0.0002496459856097255,80.26320022583008,80.90640003204345
2014-04-02,80.22000122070312,0.0017482440865048687,80.24560028076172,80.90465003967284
2014-04-03,80.47000122070312,0.003116429770577911,80.23160034179688,80.90390003204345
2014-04-04,80.41999816894531,-0.0006213874860107049,80.23120025634766,80.8988500213623
2014-04-07,80.22000122070312,-0.0024869056552579982,80.22640029907227,80.89075004577637
2014-04-08,79.75,-0.005858903185628761,80.21140029907227,80.87790004730225
2014-04-09,79.4800033569336,-0.0033855378440929007,80.18960037231446,80.86315006256103
2014-04-10,79.37999725341797,-0.0012582548979837016,80.1670002746582,80.84715003967285
2014-04-11,79.44999694824219,0.000881830401187278,80.13420028686524,80.82965003967286
2014-04-14,79.7300033569336,0.003524309873464304,80.10340042114258,80.81375003814698
2014-04-15,79.80000305175781,0.0008779592609677866,80.07920043945313,80.79690006256104
2014-04-16,79.81999969482422,0.0002505844899960419,80.05320037841797,80.7811000442505
2014-04-17,79.83000183105469,0.0001253086478165688,80.02920043945312,80.76255004882813
2014-04-21,79.94999694824219,0.0015031330882522287,80.010400390625,80.74615001678467
2014-04-22,79.91000366210938,-0.0005002287387040338,79.99480041503907,80.72360004425049
2014-04-23,79.86000061035156,-0.000625742078166347,79.97860046386718,80.70190006256104
2014-04-24,79.80000305175781,-0.000751284224082216,79.96200057983398,80.67800006866455
2014-04-25,79.7699966430664,-0.00037602014466020517,79.9438005065918,80.65665004730225
2014-04-28,79.68000030517578,-0.0011281978397631454,79.93160049438477,80.64130004882813
2014-04-29,79.80999755859375,0.0016314916280129044,79.92520050048829,80.62540004730225
2014-04-30,79.48999786376953,-0.004009518915086829,79.91480041503907,80.60765003204345
